4.00 4.00 8.00 5.00 94.30 167.60 684.40 13.00 21.80 53.00 3.10 0.00 6.54 
4.00 4.00 8.00 2.00 93.70 102.20 550.30 14.60 22.10 54.00 7.60 0.00 0.79 
6.00 5.00 8.00 2.00 94.30 131.70 607.10 22.70 19.40 55.00 4.00 0.00 0.17 
2.00 2.00 8.00 2.00 92.10 152.60 658.20 14.30 23.70 24.00 3.10 0.00 0.00 
3.00 4.00 8.00 2.00 92.10 152.60 658.20 14.30 21.00 32.00 3.10 0.00 0.00 
4.00 4.00 8.00 2.00 92.10 152.60 658.20 14.30 19.10 53.00 2.70 0.00 4.40 
2.00 2.00 8.00 2.00 92.10 152.60 658.20 14.30 21.80 56.00 3.10 0.00 0.52 
8.00 6.00 8.00 2.00 92.10 152.60 658.20 14.30 20.10 58.00 4.50 0.00 9.27 
2.00 5.00 8.00 2.00 92.10 152.60 658.20 14.30 20.20 47.00 4.00 0.00 3.09 
4.00 6.00 12.00 7.00 84.40 27.20 353.50 6.80 4.80 57.00 8.50 0.00 8.98 
8.00 6.00 12.00 3.00 84.00 27.80 354.60 5.30 5.10 61.00 8.00 0.00 11.19 
4.00 6.00 12.00 4.00 84.60 26.40 352.00 2.00 5.10 61.00 4.90 0.00 5.38 
4.00 4.00 12.00 1.00 85.40 25.40 349.70 2.60 4.60 21.00 8.50 0.00 17.85 
3.00 4.00 12.00 1.00 85.40 25.40 349.70 2.60 4.60 21.00 8.50 0.00 10.73 
4.00 4.00 12.00 1.00 85.40 25.40 349.70 2.60 4.60 21.00 8.50 0.00 22.03 
4.00 4.00 12.00 1.00 85.40 25.40 349.70 2.60 4.60 21.00 8.50 0.00 9.77 
4.00 6.00 12.00 5.00 84.70 26.70 352.60 4.10 2.20 59.00 4.90 0.00 9.27 
6.00 5.00 12.00 2.00 85.40 25.40 349.70 2.60 5.10 24.00 8.50 0.00 24.77 
6.00 3.00 2.00 7.00 84.90 27.50 353.50 3.40 4.20 51.00 4.00 0.00 0.00 
3.00 4.00 2.00 3.00 86.90 6.60 18.70 3.20 8.80 35.00 3.10 0.00 1.10 
5.00 4.00 2.00 5.00 85.20 4.90 15.80 6.30 7.50 46.00 8.00 0.00 24.24 
2.00 5.00 7.00 7.00 93.90 169.70 411.80 12.30 23.40 40.00 6.30 0.00 0.00 
7.00 6.00 7.00 3.00 91.20 183.10 437.70 12.50 12.60 90.00 7.60 0.20 0.00 
7.00 4.00 7.00 6.00 91.60 104.20 474.90 9.00 22.10 49.00 2.70 0.00 0.00 
7.00 4.00 7.00 6.00 91.60 104.20 474.90 9.00 24.20 32.00 1.80 0.00 0.00 
7.00 4.00 7.00 6.00 91.60 104.20 474.90 9.00 24.30 30.00 1.80 0.00 0.00 
2.00 5.00 7.00 6.00 91.60 104.20 474.90 9.00 18.70 53.00 1.80 0.00 0.00 
9.00 4.00 7.00 6.00 91.60 104.20 474.90 9.00 25.30 39.00 0.90 0.00 8.00 
4.00 5.00 7.00 5.00 91.60 100.20 466.30 6.30 22.90 40.00 1.30 0.00 2.64 
7.00 6.00 7.00 2.00 93.10 180.40 430.80 11.00 26.90 28.00 5.40 0.00 86.45 
8.00 6.00 7.00 2.00 92.30 88.80 440.90 8.50 17.10 67.00 3.60 0.00 6.57 
7.00 5.00 6.00 7.00 93.10 180.40 430.80 11.00 22.20 48.00 1.30 0.00 0.00 
6.00 4.00 6.00 7.00 90.40 89.50 290.80 6.40 14.30 46.00 1.80 0.00 0.90 
8.00 6.00 6.00 7.00 90.40 89.50 290.80 6.40 15.40 45.00 2.20 0.00 0.00 
8.00 6.00 6.00 3.00 91.20 147.80 377.20 12.70 19.60 43.00 4.90 0.00 0.00 
6.00 5.00 6.00 6.00 53.40 71.00 233.80 0.40 10.60 90.00 2.70 0.00 0.00 
6.00 5.00 6.00 1.00 90.40 93.30 298.10 7.50 20.70 25.00 4.90 0.00 0.00 
6.00 5.00 6.00 1.00 90.40 93.30 298.10 7.50 19.10 39.00 5.40 0.00 3.52 
3.00 6.00 6.00 5.00 91.10 94.10 232.10 7.10 19.20 38.00 4.50 0.00 0.00 
3.00 6.00 6.00 5.00 91.10 94.10 232.10 7.10 19.20 38.00 4.50 0.00 0.00 
6.00 5.00 5.00 6.00 85.10 28.00 113.80 3.50 11.30 94.00 4.90 0.00 0.00 
1.00 4.00 9.00 7.00 89.60 84.10 714.30 5.70 19.00 52.00 2.20 0.00 0.00 
7.00 4.00 9.00 7.00 89.60 84.10 714.30 5.70 17.10 53.00 5.40 0.00 0.41 
3.00 4.00 9.00 7.00 89.60 84.10 714.30 5.70 23.80 35.00 3.60 0.00 5.18 
2.00 4.00 9.00 7.00 92.40 105.80 758.10 9.90 16.00 45.00 1.80 0.00 0.00 
2.00 4.00 9.00 7.00 92.40 105.80 758.10 9.90 24.90 27.00 2.20 0.00 0.00 
7.00 4.00 9.00 7.00 92.40 105.80 758.10 9.90 25.30 27.00 2.70 0.00 0.00 
6.00 3.00 9.00 7.00 92.40 105.80 758.10 9.90 24.80 28.00 1.80 0.00 14.29 
2.00 4.00 9.00 7.00 50.40 46.20 706.60 0.40 12.20 78.00 6.30 0.00 0.00 
6.00 5.00 9.00 3.00 92.60 115.40 777.10 8.80 24.30 27.00 4.90 0.00 0.00 
4.00 4.00 9.00 3.00 92.60 115.40 777.10 8.80 19.70 41.00 1.80 0.00 1.58 
3.00 4.00 9.00 3.00 91.20 134.70 817.50 7.20 18.50 30.00 2.70 0.00 0.00 
4.00 5.00 9.00 4.00 92.40 96.20 739.40 8.60 18.60 24.00 5.80 0.00 0.00 
4.00 4.00 9.00 4.00 92.40 96.20 739.40 8.60 19.20 24.00 4.90 0.00 3.78 
6.00 5.00 9.00 4.00 92.80 119.00 783.50 7.50 21.60 27.00 2.20 0.00 0.00 
5.00 4.00 9.00 4.00 92.80 119.00 783.50 7.50 21.60 28.00 6.30 0.00 4.41 
6.00 3.00 9.00 4.00 92.80 119.00 783.50 7.50 18.90 34.00 7.20 0.00 34.36 
1.00 4.00 9.00 4.00 92.80 119.00 783.50 7.50 16.80 28.00 4.00 0.00 7.21 
6.00 5.00 9.00 4.00 92.80 119.00 783.50 7.50 16.80 28.00 4.00 0.00 1.01 
3.00 5.00 9.00 4.00 90.70 136.90 822.80 6.80 12.90 39.00 2.70 0.00 2.18 
6.00 5.00 9.00 4.00 88.10 53.30 726.90 5.40 13.70 56.00 1.80 0.00 4.42 
1.00 4.00 9.00 6.00 92.20 102.30 751.50 8.40 24.20 27.00 3.10 0.00 0.00 
5.00 4.00 9.00 6.00 92.20 102.30 751.50 8.40 24.10 27.00 3.10 0.00 0.00 
6.00 5.00 9.00 6.00 92.20 102.30 751.50 8.40 21.20 32.00 2.20 0.00 0.00 
6.00 5.00 9.00 6.00 92.20 102.30 751.50 8.40 19.70 35.00 1.80 0.00 0.00 
4.00 3.00 9.00 6.00 92.20 102.30 751.50 8.40 23.50 27.00 4.00 0.00 3.33 
3.00 3.00 9.00 6.00 92.20 102.30 751.50 8.40 24.20 27.00 3.10 0.00 6.58 
7.00 4.00 9.00 6.00 91.20 124.40 795.30 8.50 21.50 28.00 4.50 0.00 15.64 
4.00 4.00 9.00 6.00 91.20 124.40 795.30 8.50 17.10 41.00 2.20 0.00 11.22 
1.00 4.00 9.00 1.00 92.10 87.70 721.10 9.50 18.10 54.00 3.10 0.00 2.13 
2.00 3.00 9.00 1.00 91.60 108.40 764.00 6.20 18.00 51.00 5.40 0.00 0.00 
4.00 3.00 9.00 1.00 91.60 108.40 764.00 6.20 9.80 86.00 1.80 0.00 0.00 
7.00 4.00 9.00 1.00 91.60 108.40 764.00 6.20 19.30 44.00 2.20 0.00 0.00 
6.00 3.00 9.00 1.00 91.60 108.40 764.00 6.20 23.00 34.00 2.20 0.00 56.04 
8.00 6.00 9.00 1.00 91.60 108.40 764.00 6.20 22.70 35.00 2.20 0.00 7.48 
2.00 4.00 9.00 1.00 91.60 108.40 764.00 6.20 20.40 41.00 1.80 0.00 1.47 
2.00 5.00 9.00 1.00 91.60 108.40 764.00 6.20 19.30 44.00 2.20 0.00 3.93 
8.00 6.00 9.00 1.00 91.90 111.70 770.30 6.50 15.70 51.00 2.20 0.00 0.00 
6.00 3.00 9.00 1.00 91.50 130.10 807.10 7.50 20.60 37.00 1.80 0.00 0.00 
8.00 6.00 9.00 1.00 91.50 130.10 807.10 7.50 15.90 51.00 4.50 0.00 2.18 
6.00 3.00 9.00 1.00 91.50 130.10 807.10 7.50 12.20 66.00 4.90 0.00 6.10 
2.00 2.00 9.00 1.00 91.50 130.10 807.10 7.50 16.80 43.00 3.10 0.00 5.83 
1.00 4.00 9.00 1.00 91.50 130.10 807.10 7.50 21.30 35.00 2.20 0.00 28.19 
5.00 4.00 9.00 5.00 92.10 99.00 745.30 9.60 10.10 75.00 3.60 0.00 0.00 
3.00 4.00 9.00 5.00 92.10 99.00 745.30 9.60 17.40 57.00 4.50 0.00 0.00 
5.00 4.00 9.00 5.00 92.10 99.00 745.30 9.60 12.80 64.00 3.60 0.00 1.64 
5.00 4.00 9.00 5.00 92.10 99.00 745.30 9.60 10.10 75.00 3.60 0.00 3.71 
4.00 4.00 9.00 5.00 92.10 99.00 745.30 9.60 15.40 53.00 6.30 0.00 7.31 
7.00 4.00 9.00 5.00 92.10 99.00 745.30 9.60 20.60 43.00 3.60 0.00 2.03 
7.00 4.00 9.00 5.00 92.10 99.00 745.30 9.60 19.80 47.00 2.70 0.00 1.72 
7.00 4.00 9.00 5.00 92.10 99.00 745.30 9.60 18.70 50.00 2.20 0.00 5.97 
4.00 4.00 9.00 5.00 92.10 99.00 745.30 9.60 20.80 35.00 4.90 0.00 13.06 
4.00 4.00 9.00 5.00 92.10 99.00 745.30 9.60 20.80 35.00 4.90 0.00 1.26 
6.00 3.00 9.00 5.00 92.50 122.00 789.70 10.20 15.90 55.00 3.60 0.00 0.00 
6.00 3.00 9.00 5.00 92.50 122.00 789.70 10.20 19.70 39.00 2.70 0.00 0.00 
1.00 4.00 9.00 5.00 92.50 122.00 789.70 10.20 21.10 39.00 2.20 0.00 8.12 
6.00 5.00 9.00 5.00 92.50 122.00 789.70 10.20 18.40 42.00 2.20 0.00 1.09 
4.00 3.00 9.00 5.00 92.50 122.00 789.70 10.20 17.30 45.00 4.00 0.00 3.94 
7.00 4.00 9.00 5.00 88.20 55.20 732.30 11.60 15.20 64.00 3.10 0.00 0.52 
4.00 3.00 9.00 2.00 91.90 111.70 770.30 6.50 15.90 53.00 2.20 0.00 2.93 
6.00 5.00 9.00 2.00 91.90 111.70 770.30 6.50 21.10 35.00 2.70 0.00 5.65 
6.00 5.00 9.00 2.00 91.90 111.70 770.30 6.50 19.60 45.00 3.10 0.00 20.03 
4.00 5.00 9.00 2.00 91.10 132.30 812.10 12.50 15.90 38.00 5.40 0.00 1.75 
4.00 5.00 9.00 2.00 91.10 132.30 812.10 12.50 16.40 27.00 3.60 0.00 0.00 
6.00 5.00 9.00 6.00 91.20 94.30 744.40 8.40 16.80 47.00 4.90 0.00 12.64 
4.00 5.00 9.00 7.00 91.00 276.30 825.10 7.10 13.80 77.00 7.60 0.00 0.00 
7.00 4.00 9.00 7.00 91.00 276.30 825.10 7.10 13.80 77.00 7.60 0.00 11.06 
3.00 4.00 7.00 3.00 91.90 133.60 520.50 8.00 14.20 58.00 4.00 0.00 0.00 
4.00 5.00 8.00 7.00 92.00 203.20 664.50 8.10 10.40 75.00 0.90 0.00 0.00 
5.00 4.00 8.00 4.00 94.80 222.40 698.60 13.90 20.30 42.00 2.70 0.00 0.00 
6.00 5.00 9.00 5.00 90.30 290.00 855.30 7.40 10.30 78.00 4.00 0.00 18.30 
6.00 5.00 9.00 6.00 91.20 94.30 744.40 8.40 15.40 57.00 4.90 0.00 39.35 
8.00 6.00 8.00 1.00 92.10 207.00 672.60 8.20 21.10 54.00 2.20 0.00 0.00 
2.00 2.00 8.00 6.00 93.70 231.10 715.10 8.40 21.90 42.00 2.20 0.00 174.63 
6.00 5.00 3.00 4.00 90.90 18.90 30.60 8.00 8.70 51.00 5.80 0.00 0.00 
4.00 5.00 1.00 7.00 18.70 1.10 171.40 0.00 5.20 100.00 0.90 0.00 0.00 
5.00 4.00 7.00 3.00 93.70 101.30 458.80 11.90 19.30 39.00 7.20 0.00 7.73 
8.00 6.00 8.00 4.00 90.70 194.10 643.00 6.80 16.20 63.00 2.70 0.00 16.33 
8.00 6.00 8.00 3.00 95.20 217.70 690.00 18.00 28.20 29.00 1.80 0.00 5.86 
9.00 6.00 8.00 4.00 91.60 248.40 753.80 6.30 20.50 58.00 2.70 0.00 42.87 
8.00 4.00 8.00 6.00 91.60 273.80 819.10 7.70 21.30 44.00 4.50 0.00 12.18 
2.00 4.00 8.00 7.00 91.60 181.30 613.00 7.60 20.90 50.00 2.20 0.00 16.00 
3.00 4.00 9.00 7.00 90.50 96.70 750.50 11.40 20.60 55.00 5.40 0.00 24.59 
5.00 5.00 3.00 4.00 90.90 18.90 30.60 8.00 11.60 48.00 5.40 0.00 0.00 
6.00 4.00 8.00 5.00 94.80 227.00 706.70 12.00 23.30 34.00 3.10 0.00 28.74 
7.00 4.00 8.00 5.00 94.80 227.00 706.70 12.00 23.30 34.00 3.10 0.00 0.00 
7.00 4.00 2.00 1.00 84.70 9.50 58.30 4.10 7.50 71.00 6.30 0.00 9.96 
8.00 6.00 9.00 5.00 91.10 91.30 738.10 7.20 20.70 46.00 2.70 0.00 30.18 
1.00 3.00 9.00 7.00 91.00 276.30 825.10 7.10 21.90 43.00 4.00 0.00 70.76 
2.00 4.00 3.00 2.00 93.40 15.00 25.60 11.40 15.20 19.00 7.60 0.00 0.00 
6.00 5.00 2.00 1.00 84.10 4.60 46.70 2.20 5.30 68.00 1.80 0.00 0.00 
4.00 5.00 2.00 7.00 85.00 9.00 56.90 3.50 10.10 62.00 1.80 0.00 51.78 
4.00 3.00 9.00 7.00 90.50 96.70 750.50 11.40 20.40 55.00 4.90 0.00 3.64 
5.00 6.00 8.00 7.00 91.60 181.30 613.00 7.60 24.30 33.00 3.60 0.00 3.63 
1.00 2.00 8.00 6.00 93.70 231.10 715.10 8.40 25.90 32.00 3.10 0.00 0.00 
9.00 5.00 6.00 3.00 93.30 49.50 297.70 14.00 28.00 34.00 4.50 0.00 0.00 
9.00 5.00 6.00 3.00 93.30 49.50 297.70 14.00 28.00 34.00 4.50 0.00 8.16 
3.00 4.00 9.00 4.00 91.10 88.20 731.70 8.30 22.80 46.00 4.00 0.00 4.95 
9.00 9.00 8.00 5.00 94.80 227.00 706.70 12.00 25.00 36.00 4.00 0.00 0.00 
8.00 6.00 8.00 4.00 90.70 194.10 643.00 6.80 21.30 41.00 3.60 0.00 0.00 
2.00 4.00 9.00 3.00 87.90 84.80 725.10 3.70 21.80 34.00 2.20 0.00 6.04 
2.00 2.00 8.00 2.00 94.60 212.10 680.90 9.50 27.90 27.00 2.20 0.00 0.00 
6.00 5.00 9.00 6.00 87.10 291.30 860.60 4.00 17.00 67.00 4.90 0.00 3.95 
4.00 5.00 2.00 6.00 84.70 8.20 55.00 2.90 14.20 46.00 4.00 0.00 0.00 
4.00 3.00 9.00 5.00 90.30 290.00 855.30 7.40 19.90 44.00 3.10 0.00 7.80 
1.00 4.00 7.00 2.00 92.30 96.20 450.20 12.10 23.40 31.00 5.40 0.00 0.00 
6.00 3.00 2.00 5.00 84.10 7.30 52.80 2.70 14.70 42.00 2.70 0.00 0.00 
7.00 4.00 2.00 5.00 84.60 3.20 43.60 3.30 8.20 53.00 9.40 0.00 4.62 
9.00 4.00 7.00 1.00 92.30 92.10 442.10 9.80 22.80 27.00 4.50 0.00 1.63 
7.00 5.00 8.00 6.00 93.70 231.10 715.10 8.40 26.40 33.00 3.60 0.00 0.00 
5.00 4.00 8.00 7.00 93.60 235.10 723.10 10.10 24.10 50.00 4.00 0.00 0.00 
8.00 6.00 8.00 4.00 94.80 222.40 698.60 13.90 27.50 27.00 4.90 0.00 746.28 
6.00 3.00 7.00 2.00 92.70 164.10 575.80 8.90 26.30 39.00 3.10 0.00 7.02 
6.00 5.00 3.00 3.00 93.40 17.30 28.30 9.90 13.80 24.00 5.80 0.00 0.00 
2.00 4.00 8.00 7.00 92.00 203.20 664.50 8.10 24.90 42.00 5.40 0.00 2.44 
2.00 5.00 8.00 7.00 91.60 181.30 613.00 7.60 24.80 36.00 4.00 0.00 3.05 
8.00 8.00 8.00 3.00 91.70 191.40 635.90 7.80 26.20 36.00 4.50 0.00 185.76 
2.00 4.00 8.00 3.00 95.20 217.70 690.00 18.00 30.80 19.00 4.50 0.00 0.00 
8.00 6.00 7.00 7.00 88.90 263.10 795.90 5.20 29.30 27.00 3.60 0.00 6.30 
1.00 3.00 9.00 6.00 91.20 94.30 744.40 8.40 22.30 48.00 4.00 0.00 0.72 
8.00 6.00 8.00 6.00 93.70 231.10 715.10 8.40 26.90 31.00 3.60 0.00 4.96 
2.00 2.00 8.00 4.00 91.60 248.40 753.80 6.30 20.40 56.00 2.20 0.00 0.00 
8.00 6.00 8.00 4.00 91.60 248.40 753.80 6.30 20.40 56.00 2.20 0.00 0.00 
2.00 4.00 8.00 1.00 92.10 207.00 672.60 8.20 27.90 33.00 2.20 0.00 2.35 
1.00 3.00 8.00 4.00 94.80 222.40 698.60 13.90 26.20 34.00 5.80 0.00 0.00 
3.00 4.00 8.00 7.00 91.60 181.30 613.00 7.60 24.60 44.00 4.00 0.00 3.20 
7.00 4.00 9.00 4.00 89.70 287.20 849.30 6.80 19.40 45.00 3.60 0.00 0.00 
1.00 3.00 8.00 6.00 92.10 178.00 605.30 9.60 23.30 40.00 4.00 0.00 6.36 
8.00 6.00 8.00 4.00 94.80 222.40 698.60 13.90 23.90 38.00 6.70 0.00 0.00 
2.00 4.00 8.00 7.00 93.60 235.10 723.10 10.10 20.90 66.00 4.90 0.00 15.34 
1.00 4.00 8.00 5.00 90.60 269.80 811.20 5.50 22.20 45.00 3.60 0.00 0.00 
2.00 5.00 7.00 6.00 90.80 84.70 376.60 5.60 23.80 51.00 1.80 0.00 0.00 
8.00 6.00 8.00 1.00 92.10 207.00 672.60 8.20 26.80 35.00 1.30 0.00 0.54 
8.00 6.00 8.00 6.00 89.40 253.60 768.40 9.70 14.20 73.00 2.70 0.00 0.00 
2.00 5.00 8.00 6.00 93.70 231.10 715.10 8.40 23.60 53.00 4.00 0.00 6.43 
1.00 3.00 9.00 5.00 91.10 91.30 738.10 7.20 19.10 46.00 2.20 0.00 0.33 
5.00 4.00 9.00 5.00 90.30 290.00 855.30 7.40 16.20 58.00 3.60 0.00 0.00 
8.00 6.00 8.00 1.00 92.10 207.00 672.60 8.20 25.50 29.00 1.80 0.00 1.23 
6.00 5.00 4.00 1.00 87.90 24.90 41.60 3.70 10.90 64.00 3.10 0.00 3.35 
1.00 2.00 7.00 5.00 90.70 80.90 368.30 16.80 14.80 78.00 8.00 0.00 0.00 
2.00 5.00 9.00 5.00 90.30 290.00 855.30 7.40 16.20 58.00 3.60 0.00 9.96 
5.00 5.00 8.00 7.00 94.00 47.90 100.70 10.70 17.30 80.00 4.50 0.00 0.00 
6.00 5.00 8.00 7.00 92.00 203.20 664.50 8.10 19.10 70.00 2.20 0.00 0.00 
3.00 4.00 3.00 3.00 93.40 17.30 28.30 9.90 8.90 35.00 8.00 0.00 0.00 
7.00 4.00 9.00 3.00 89.70 284.90 844.00 10.10 10.50 77.00 4.00 0.00 0.00 
7.00 4.00 8.00 7.00 91.60 181.30 613.00 7.60 19.30 61.00 4.90 0.00 0.00 
4.00 5.00 8.00 3.00 95.20 217.70 690.00 18.00 23.40 49.00 5.40 0.00 6.43 
1.00 4.00 8.00 5.00 90.50 196.80 649.90 16.30 11.80 88.00 4.90 0.00 9.71 
7.00 4.00 8.00 1.00 91.50 238.20 730.60 7.50 17.70 65.00 4.00 0.00 0.00 
4.00 5.00 8.00 4.00 89.40 266.20 803.30 5.60 17.40 54.00 3.10 0.00 0.00 
3.00 4.00 8.00 4.00 91.60 248.40 753.80 6.30 16.80 56.00 3.10 0.00 0.00 
3.00 4.00 7.00 1.00 94.60 160.00 567.20 16.70 17.90 48.00 2.70 0.00 0.00 
2.00 4.00 8.00 4.00 91.60 248.40 753.80 6.30 16.60 59.00 2.70 0.00 0.00 
1.00 4.00 8.00 3.00 91.70 191.40 635.90 7.80 19.90 50.00 4.00 0.00 82.75 
8.00 6.00 8.00 6.00 93.70 231.10 715.10 8.40 18.90 64.00 4.90 0.00 3.32 
7.00 4.00 8.00 6.00 91.60 273.80 819.10 7.70 15.50 72.00 8.00 0.00 1.94 
2.00 5.00 8.00 6.00 93.70 231.10 715.10 8.40 18.90 64.00 4.90 0.00 0.00 
8.00 6.00 8.00 6.00 93.70 231.10 715.10 8.40 18.90 64.00 4.90 0.00 0.00 
1.00 4.00 9.00 7.00 91.00 276.30 825.10 7.10 14.50 76.00 7.60 0.00 3.71 
6.00 5.00 2.00 2.00 75.10 4.40 16.20 1.90 4.60 82.00 6.30 0.00 5.39 
6.00 4.00 2.00 2.00 75.10 4.40 16.20 1.90 5.10 77.00 5.40 0.00 2.14 
2.00 2.00 2.00 6.00 79.50 3.60 15.30 1.80 4.60 59.00 0.90 0.00 6.84 
6.00 5.00 3.00 1.00 87.20 15.10 36.90 7.10 10.20 45.00 5.80 0.00 3.18 
3.00 4.00 3.00 3.00 90.20 18.50 41.10 7.30 11.20 41.00 5.40 0.00 5.55 
6.00 5.00 3.00 4.00 91.30 20.60 43.50 8.50 13.30 27.00 3.60 0.00 6.61 
6.00 3.00 4.00 7.00 91.00 14.60 25.60 12.30 13.70 33.00 9.40 0.00 61.13 
5.00 4.00 4.00 7.00 91.00 14.60 25.60 12.30 17.60 27.00 5.80 0.00 0.00 
4.00 3.00 5.00 5.00 89.60 25.40 73.70 5.70 18.00 40.00 4.00 0.00 38.48 
8.00 3.00 6.00 1.00 88.20 96.20 229.00 4.70 14.30 79.00 4.00 0.00 1.94 
9.00 4.00 6.00 6.00 90.50 61.10 252.60 9.40 24.50 50.00 3.10 0.00 70.32 
4.00 3.00 6.00 4.00 93.00 103.80 316.70 10.80 26.40 35.00 2.70 0.00 10.08 
2.00 5.00 6.00 4.00 93.70 121.70 350.20 18.00 22.70 40.00 9.40 0.00 3.19 
4.00 3.00 7.00 4.00 93.50 85.30 395.00 9.90 27.20 28.00 1.30 0.00 1.76 
4.00 3.00 7.00 7.00 93.70 101.30 423.40 14.70 26.10 45.00 4.00 0.00 7.36 
7.00 4.00 7.00 7.00 93.70 101.30 423.40 14.70 18.20 82.00 4.50 0.00 2.21 
7.00 4.00 7.00 1.00 89.20 103.90 431.60 6.40 22.60 57.00 4.90 0.00 278.53 
9.00 9.00 7.00 4.00 93.20 114.40 560.00 9.50 30.20 25.00 4.50 0.00 2.75 
4.00 3.00 7.00 4.00 93.20 114.40 560.00 9.50 30.20 22.00 4.90 0.00 0.00 
3.00 4.00 8.00 7.00 94.90 130.30 587.10 14.10 23.40 40.00 5.80 0.00 1.29 
8.00 6.00 8.00 7.00 94.90 130.30 587.10 14.10 31.00 27.00 5.40 0.00 0.00 
2.00 5.00 8.00 7.00 94.90 130.30 587.10 14.10 33.10 25.00 4.00 0.00 26.43 
2.00 4.00 8.00 1.00 95.00 135.50 596.30 21.30 30.60 28.00 3.60 0.00 2.07 
5.00 4.00 8.00 2.00 95.10 141.30 605.80 17.70 24.10 43.00 6.30 0.00 2.00 
5.00 4.00 8.00 2.00 95.10 141.30 605.80 17.70 26.40 34.00 3.60 0.00 16.40 
4.00 4.00 8.00 2.00 95.10 141.30 605.80 17.70 19.40 71.00 7.60 0.00 46.70 
4.00 4.00 8.00 3.00 95.10 141.30 605.80 17.70 20.60 58.00 1.30 0.00 0.00 
4.00 4.00 8.00 3.00 95.10 141.30 605.80 17.70 28.70 33.00 4.00 0.00 0.00 
4.00 4.00 8.00 4.00 95.80 152.00 624.10 13.80 32.40 21.00 4.50 0.00 0.00 
1.00 3.00 8.00 5.00 95.90 158.00 633.60 11.30 32.40 27.00 2.20 0.00 0.00 
1.00 3.00 8.00 5.00 95.90 158.00 633.60 11.30 27.50 29.00 4.50 0.00 43.32 
6.00 6.00 8.00 6.00 96.00 164.00 643.00 14.00 30.80 30.00 4.90 0.00 8.59 
6.00 6.00 8.00 1.00 96.20 175.50 661.80 16.80 23.90 42.00 2.20 0.00 0.00 
4.00 5.00 8.00 1.00 96.20 175.50 661.80 16.80 32.60 26.00 3.10 0.00 2.77 
3.00 4.00 8.00 2.00 96.10 181.10 671.20 14.30 32.30 27.00 2.20 0.00 14.68 
6.00 5.00 8.00 2.00 96.10 181.10 671.20 14.30 33.30 26.00 2.70 0.00 40.54 
7.00 5.00 8.00 2.00 96.10 181.10 671.20 14.30 27.30 63.00 4.90 6.40 10.82 
8.00 6.00 8.00 2.00 96.10 181.10 671.20 14.30 21.60 65.00 4.90 0.80 0.00 
7.00 5.00 8.00 2.00 96.10 181.10 671.20 14.30 21.60 65.00 4.90 0.80 0.00 
4.00 4.00 8.00 2.00 96.10 181.10 671.20 14.30 20.70 69.00 4.90 0.40 0.00 
2.00 4.00 8.00 3.00 94.50 139.40 689.10 20.00 29.20 30.00 4.90 0.00 1.95 
4.00 3.00 8.00 3.00 94.50 139.40 689.10 20.00 28.90 29.00 4.90 0.00 49.59 
1.00 2.00 8.00 4.00 91.00 163.20 744.40 10.10 26.70 35.00 1.80 0.00 5.80 
1.00 2.00 8.00 5.00 91.00 166.90 752.60 7.10 18.50 73.00 8.50 0.00 0.00 
2.00 4.00 8.00 5.00 91.00 166.90 752.60 7.10 25.90 41.00 3.60 0.00 0.00 
1.00 2.00 8.00 5.00 91.00 166.90 752.60 7.10 25.90 41.00 3.60 0.00 0.00 
5.00 4.00 8.00 5.00 91.00 166.90 752.60 7.10 21.10 71.00 7.60 1.40 2.17 
6.00 5.00 8.00 5.00 91.00 166.90 752.60 7.10 18.20 62.00 5.40 0.00 0.43 
8.00 6.00 8.00 7.00 81.60 56.70 665.60 1.90 27.80 35.00 2.70 0.00 0.00 
4.00 3.00 8.00 7.00 81.60 56.70 665.60 1.90 27.80 32.00 2.70 0.00 6.44 
2.00 4.00 8.00 7.00 81.60 56.70 665.60 1.90 21.90 71.00 5.80 0.00 54.29 
7.00 4.00 8.00 7.00 81.60 56.70 665.60 1.90 21.20 70.00 6.70 0.00 11.16 
1.00 4.00 8.00 6.00 94.40 146.00 614.70 11.30 25.60 42.00 4.00 0.00 0.00 
6.00 3.00 11.00 2.00 79.50 3.00 106.70 1.10 11.80 31.00 4.50 0.00 0.00 
